entry,at,order
"-- starting hand #301 (id: 0g6akjqrfdet)  No Limit Texas Hold'em (dealer: ""table @ 4gI6I84ZVK"") --",2026-02-17T00:45:23.811Z,177128912381100
"-- ending hand #300 --",2026-02-17T00:45:20.862Z,177128912086202
"""ajay @ co_9sNWQ3W"" collected 15.00 from pot",2026-02-17T00:45:20.862Z,177128912086201
"Uncalled bet of 15.00 returned to ""ajay @ co_9sNWQ3W""",2026-02-17T00:45:20.862Z,177128912086200
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T00:45:20.042Z,177128912004200
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T00:45:18.154Z,177128911815400
"""table @ 4gI6I84ZVK"" folds",2026-02-17T00:45:09.694Z,177128910969400
"""Ashen 1hr @ wR9zCdRaEh"" folds",2026-02-17T00:45:08.697Z,177128910869700
"""colin @ 3a8wWh_QDc"" folds",2026-02-17T00:45:06.590Z,177128910659000
"""ajay @ co_9sNWQ3W"" raises to 21.00",2026-02-17T00:45:05.627Z,177128910562700
"""Bryand @ 6-STeBhFEr"" raises to 6.00",2026-02-17T00:45:00.898Z,177128910089800
"""DXMA @ TUuhUR8Hnw"" posts a big blind of 2.00",2026-02-17T00:44:54.842Z,177128909484209
"""table @ 4gI6I84ZVK"" posts a small blind of 1.00",2026-02-17T00:44:54.842Z,177128909484208
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (411.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (363.50) | #5 ""table @ 4gI6I84ZVK"" (542.40) | #8 ""DXMA @ TUuhUR8Hnw"" (1069.00) | #9 ""Bryand @ 6-STeBhFEr"" (706.23) | #10 ""ajay @ co_9sNWQ3W"" (409.66)",2026-02-17T00:44:54.842Z,177128909484201
"-- starting hand #300 (id: 2jt4gtdbg4qi)  No Limit Texas Hold'em (dealer: ""Ashen 1hr @ wR9zCdRaEh"") --",2026-02-17T00:44:54.842Z,177128909484200
"-- ending hand #299 --",2026-02-17T00:44:51.915Z,177128909191502
"""ajay @ co_9sNWQ3W"" collected 5.00 from pot",2026-02-17T00:44:51.915Z,177128909191501
"Uncalled bet of 4.00 returned to ""ajay @ co_9sNWQ3W""",2026-02-17T00:44:51.915Z,177128909191500
"""table @ 4gI6I84ZVK"" folds",2026-02-17T00:44:51.057Z,177128909105700
"""Ashen 1hr @ wR9zCdRaEh"" folds",2026-02-17T00:44:48.577Z,177128908857700
"""colin @ 3a8wWh_QDc"" folds",2026-02-17T00:44:47.672Z,177128908767200
"""ajay @ co_9sNWQ3W"" raises to 6.00",2026-02-17T00:44:46.744Z,177128908674400
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T00:44:43.983Z,177128908398300
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T00:44:41.788Z,177128908178800
"""table @ 4gI6I84ZVK"" posts a big blind of 2.00",2026-02-17T00:44:40.800Z,177128908080009
"""Ashen 1hr @ wR9zCdRaEh"" posts a small blind of 1.00",2026-02-17T00:44:40.800Z,177128908080008
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (411.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (364.50) | #5 ""table @ 4gI6I84ZVK"" (544.40) | #8 ""DXMA @ TUuhUR8Hnw"" (1069.00) | #9 ""Bryand @ 6-STeBhFEr"" (706.23) | #10 ""ajay @ co_9sNWQ3W"" (406.66)",2026-02-17T00:44:40.800Z,177128908080001
"-- starting hand #299 (id: xtflxsmx7wtt)  No Limit Texas Hold'em (dealer: ""colin @ 3a8wWh_QDc"") --",2026-02-17T00:44:40.800Z,177128908080000
"-- ending hand #298 --",2026-02-17T00:44:37.892Z,177128907789202
"""DXMA @ TUuhUR8Hnw"" collected 5.00 from pot",2026-02-17T00:44:37.892Z,177128907789201
"Uncalled bet of 4.00 returned to ""DXMA @ TUuhUR8Hnw""",2026-02-17T00:44:37.892Z,177128907789200
"""Ashen 1hr @ wR9zCdRaEh"" folds",2026-02-17T00:44:37.072Z,177128907707200
"""colin @ 3a8wWh_QDc"" folds",2026-02-17T00:44:34.010Z,177128907401000
"""ajay @ co_9sNWQ3W"" folds",2026-02-17T00:44:33.097Z,177128907309700
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T00:44:28.680Z,177128906868000
"""DXMA @ TUuhUR8Hnw"" raises to 6.00",2026-02-17T00:44:27.715Z,177128906771500
"""table @ 4gI6I84ZVK"" folds",2026-02-17T00:44:21.611Z,177128906161100
"""Ashen 1hr @ wR9zCdRaEh"" posts a big blind of 2.00",2026-02-17T00:44:19.882Z,177128905988209
"""colin @ 3a8wWh_QDc"" posts a small blind of 1.00",2026-02-17T00:44:19.882Z,177128905988208
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (412.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (366.50) | #5 ""table @ 4gI6I84ZVK"" (544.40) | #8 ""DXMA @ TUuhUR8Hnw"" (1066.00) | #9 ""Bryand @ 6-STeBhFEr"" (706.23) | #10 ""ajay @ co_9sNWQ3W"" (406.66)",2026-02-17T00:44:19.882Z,177128905988201
"-- starting hand #298 (id: b28b9qclfpdf)  No Limit Texas Hold'em (dealer: ""ajay @ co_9sNWQ3W"") --",2026-02-17T00:44:19.882Z,177128905988200
"""Ashen 1hr @ wR9zCdRaEh"" collected 30.00 from the 7-2 bounty",2026-02-17T00:44:16.975Z,177128905697505
"""colin @ 3a8wWh_QDc"" paid 6.00 for the 7-2 bounty to ""Ashen 1hr @ wR9zCdRaEh""",2026-02-17T00:44:16.975Z,177128905697504
"""ajay @ co_9sNWQ3W"" paid 6.00 for the 7-2 bounty to ""Ashen 1hr @ wR9zCdRaEh""",2026-02-17T00:44:16.975Z,177128905697503
"""DXMA @ TUuhUR8Hnw"" paid 6.00 for the 7-2 bounty to ""Ashen 1hr @ wR9zCdRaEh""",2026-02-17T00:44:16.975Z,177128905697502
"""Bryand @ 6-STeBhFEr"" paid 6.00 for the 7-2 bounty to ""Ashen 1hr @ wR9zCdRaEh""",2026-02-17T00:44:16.975Z,177128905697501
"""table @ 4gI6I84ZVK"" paid 6.00 for the 7-2 bounty to ""Ashen 1hr @ wR9zCdRaEh""",2026-02-17T00:44:16.975Z,177128905697500
"""Ashen 1hr @ wR9zCdRaEh"" shows a 7♠, 2♦.",2026-02-17T00:44:13.975Z,177128905397500
"-- ending hand #297 --",2026-02-17T00:44:13.352Z,177128905335202
"""Ashen 1hr @ wR9zCdRaEh"" collected 62.00 from pot",2026-02-17T00:44:13.352Z,177128905335201
"Uncalled bet of 50.00 returned to ""Ashen 1hr @ wR9zCdRaEh""",2026-02-17T00:44:13.352Z,177128905335200
"""ajay @ co_9sNWQ3W"" folds",2026-02-17T00:44:12.506Z,177128905250600
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T00:43:44.088Z,177128902408800
"""Ashen 1hr @ wR9zCdRaEh"" raises to 70.00",2026-02-17T00:43:26.184Z,177128900618400
"""colin @ 3a8wWh_QDc"" folds",2026-02-17T00:43:19.681Z,177128899968100
"""ajay @ co_9sNWQ3W"" calls 20.00",2026-02-17T00:43:18.715Z,177128899871500
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T00:43:01.414Z,177128898141400
"""DXMA @ TUuhUR8Hnw"" raises to 20.00",2026-02-17T00:42:57.158Z,177128897715800
"""table @ 4gI6I84ZVK"" folds",2026-02-17T00:42:45.835Z,177128896583500
"""Ashen 1hr @ wR9zCdRaEh"" raises to 5.00",2026-02-17T00:42:43.624Z,177128896362400
"""colin @ 3a8wWh_QDc"" posts a big blind of 2.00",2026-02-17T00:42:40.654Z,177128896065409
"""ajay @ co_9sNWQ3W"" posts a small blind of 1.00",2026-02-17T00:42:40.654Z,177128896065408
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (420.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (294.50) | #5 ""table @ 4gI6I84ZVK"" (550.40) | #8 ""DXMA @ TUuhUR8Hnw"" (1092.00) | #9 ""Bryand @ 6-STeBhFEr"" (712.23) | #10 ""ajay @ co_9sNWQ3W"" (432.66)",2026-02-17T00:42:40.654Z,177128896065401
"-- starting hand #297 (id: jxnhezc28w72)  No Limit Texas Hold'em (dealer: ""Bryand @ 6-STeBhFEr"") --",2026-02-17T00:42:40.654Z,177128896065400
"-- ending hand #296 --",2026-02-17T00:42:37.732Z,177128895773202
"""table @ 4gI6I84ZVK"" collected 5.00 from pot",2026-02-17T00:42:37.732Z,177128895773201
"Uncalled bet of 4.00 returned to ""table @ 4gI6I84ZVK""",2026-02-17T00:42:37.732Z,177128895773200
"""ajay @ co_9sNWQ3W"" folds",2026-02-17T00:42:36.895Z,177128895689500
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T00:42:33.985Z,177128895398500
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T00:42:32.905Z,177128895290500
"""table @ 4gI6I84ZVK"" raises to 6.00",2026-02-17T00:42:30.585Z,177128895058500
"""Ashen 1hr @ wR9zCdRaEh"" folds",2026-02-17T00:42:28.402Z,177128894840200
"""colin @ 3a8wWh_QDc"" folds",2026-02-17T00:42:27.475Z,177128894747500
"""ajay @ co_9sNWQ3W"" posts a big blind of 2.00",2026-02-17T00:42:26.443Z,177128894644309
"""Bryand @ 6-STeBhFEr"" posts a small blind of 1.00",2026-02-17T00:42:26.443Z,177128894644308
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (420.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (294.50) | #5 ""table @ 4gI6I84ZVK"" (547.40) | #8 ""DXMA @ TUuhUR8Hnw"" (1092.00) | #9 ""Bryand @ 6-STeBhFEr"" (713.23) | #10 ""ajay @ co_9sNWQ3W"" (434.66)",2026-02-17T00:42:26.443Z,177128894644301
"-- starting hand #296 (id: iiqx8qw0wjdc)  No Limit Texas Hold'em (dealer: ""DXMA @ TUuhUR8Hnw"") --",2026-02-17T00:42:26.443Z,177128894644300
"-- ending hand #295 --",2026-02-17T00:42:23.524Z,177128894352402
"""table @ 4gI6I84ZVK"" collected 19.00 from pot",2026-02-17T00:42:23.524Z,177128894352401
"Uncalled bet of 13.00 returned to ""table @ 4gI6I84ZVK""",2026-02-17T00:42:23.524Z,177128894352400
"""colin @ 3a8wWh_QDc"" folds",2026-02-17T00:42:22.696Z,177128894269600
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T00:42:20.294Z,177128894029400
"""table @ 4gI6I84ZVK"" bets 13.00",2026-02-17T00:42:16.826Z,177128893682600
"""colin @ 3a8wWh_QDc"" checks",2026-02-17T00:42:09.075Z,177128892907500
"""Bryand @ 6-STeBhFEr"" checks",2026-02-17T00:42:07.274Z,177128892727400
"Flop:  [5♣, Q♦, 9♣]",2026-02-17T00:42:01.977Z,177128892197700
"""Bryand @ 6-STeBhFEr"" calls 6.00",2026-02-17T00:42:01.138Z,177128892113800
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T00:41:53.156Z,177128891315600
"""table @ 4gI6I84ZVK"" calls 6.00",2026-02-17T00:41:44.910Z,177128890491000
"""Ashen 1hr @ wR9zCdRaEh"" folds",2026-02-17T00:41:41.992Z,177128890199200
"""colin @ 3a8wWh_QDc"" raises to 6.00",2026-02-17T00:41:41.098Z,177128890109800
"""ajay @ co_9sNWQ3W"" folds",2026-02-17T00:41:36.458Z,177128889645800
"""Bryand @ 6-STeBhFEr"" posts a big blind of 2.00",2026-02-17T00:41:30.281Z,177128889028109
"""DXMA @ TUuhUR8Hnw"" posts a small blind of 1.00",2026-02-17T00:41:30.281Z,177128889028108
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (426.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (294.50) | #5 ""table @ 4gI6I84ZVK"" (534.40) | #8 ""DXMA @ TUuhUR8Hnw"" (1093.00) | #9 ""Bryand @ 6-STeBhFEr"" (719.23) | #10 ""ajay @ co_9sNWQ3W"" (434.66)",2026-02-17T00:41:30.281Z,177128889028101
"-- starting hand #295 (id: mke71pohndg4)  No Limit Texas Hold'em (dealer: ""table @ 4gI6I84ZVK"") --",2026-02-17T00:41:30.281Z,177128889028100
"-- ending hand #294 --",2026-02-17T00:41:27.279Z,177128888727902
"""Ashen 1hr @ wR9zCdRaEh"" collected 5.00 from pot",2026-02-17T00:41:27.279Z,177128888727901
"Uncalled bet of 3.00 returned to ""Ashen 1hr @ wR9zCdRaEh""",2026-02-17T00:41:27.279Z,177128888727900
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T00:41:26.452Z,177128888645200
"""table @ 4gI6I84ZVK"" folds",2026-02-17T00:41:16.868Z,177128887686800
"""Ashen 1hr @ wR9zCdRaEh"" raises to 5.00",2026-02-17T00:41:15.866Z,177128887586600
"""colin @ 3a8wWh_QDc"" folds",2026-02-17T00:41:13.411Z,177128887341100
"""ajay @ co_9sNWQ3W"" folds",2026-02-17T00:41:12.485Z,177128887248500
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T00:41:08.048Z,177128886804800
"""DXMA @ TUuhUR8Hnw"" posts a big blind of 2.00",2026-02-17T00:41:06.264Z,177128886626409
"""table @ 4gI6I84ZVK"" posts a small blind of 1.00",2026-02-17T00:41:06.264Z,177128886626408
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (426.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (291.50) | #5 ""table @ 4gI6I84ZVK"" (535.40) | #8 ""DXMA @ TUuhUR8Hnw"" (1095.00) | #9 ""Bryand @ 6-STeBhFEr"" (719.23) | #10 ""ajay @ co_9sNWQ3W"" (434.66)",2026-02-17T00:41:06.264Z,177128886626401
"-- starting hand #294 (id: zdyag4fiet2y)  No Limit Texas Hold'em (dealer: ""Ashen 1hr @ wR9zCdRaEh"") --",2026-02-17T00:41:06.264Z,177128886626400
"-- ending hand #293 --",2026-02-17T00:41:03.262Z,177128886326202
"""colin @ 3a8wWh_QDc"" collected 5.00 from pot",2026-02-17T00:41:03.262Z,177128886326201
"Uncalled bet of 4.00 returned to ""colin @ 3a8wWh_QDc""",2026-02-17T00:41:03.262Z,177128886326200
"""table @ 4gI6I84ZVK"" folds",2026-02-17T00:41:02.415Z,177128886241500
"""Ashen 1hr @ wR9zCdRaEh"" folds",2026-02-17T00:41:01.354Z,177128886135400
"""colin @ 3a8wWh_QDc"" raises to 6.00",2026-02-17T00:41:00.394Z,177128886039400
"""ajay @ co_9sNWQ3W"" folds",2026-02-17T00:40:56.030Z,177128885603000
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T00:40:55.109Z,177128885510900
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T00:40:46.947Z,177128884694700
"""table @ 4gI6I84ZVK"" posts a big blind of 2.00",2026-02-17T00:40:45.543Z,177128884554309
"""Ashen 1hr @ wR9zCdRaEh"" posts a small blind of 1.00",2026-02-17T00:40:45.543Z,177128884554308
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (423.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (292.50) | #5 ""table @ 4gI6I84ZVK"" (537.40) | #8 ""DXMA @ TUuhUR8Hnw"" (1095.00) | #9 ""Bryand @ 6-STeBhFEr"" (719.23) | #10 ""ajay @ co_9sNWQ3W"" (434.66)",2026-02-17T00:40:45.543Z,177128884554301
"-- starting hand #293 (id: pflsadq0ye0w)  No Limit Texas Hold'em (dealer: ""colin @ 3a8wWh_QDc"") --",2026-02-17T00:40:45.543Z,177128884554300
"-- ending hand #292 --",2026-02-17T00:40:42.616Z,177128884261602
"""table @ 4gI6I84ZVK"" collected 22.00 from pot",2026-02-17T00:40:42.616Z,177128884261601
"Uncalled bet of 37.00 returned to ""table @ 4gI6I84ZVK""",2026-02-17T00:40:42.616Z,177128884261600
"""Ashen 1hr @ wR9zCdRaEh"" folds",2026-02-17T00:40:41.801Z,177128884180100
"""table @ 4gI6I84ZVK"" bets 37.00",2026-02-17T00:40:40.848Z,177128884084800
"""Ashen 1hr @ wR9zCdRaEh"" checks",2026-02-17T00:40:33.386Z,177128883338600
"Turn: 2♦, 9♦, 8♦ [2♣]",2026-02-17T00:40:32.135Z,177128883213500
"""Ashen 1hr @ wR9zCdRaEh"" calls 4.50",2026-02-17T00:40:31.326Z,177128883132600
"""table @ 4gI6I84ZVK"" bets 4.50",2026-02-17T00:40:29.524Z,177128882952400
"""Ashen 1hr @ wR9zCdRaEh"" checks",2026-02-17T00:40:25.797Z,177128882579700
"Flop:  [2♦, 9♦, 8♦]",2026-02-17T00:40:24.028Z,177128882402800
"""Ashen 1hr @ wR9zCdRaEh"" calls 6.00",2026-02-17T00:40:23.191Z,177128882319100
"""colin @ 3a8wWh_QDc"" folds",2026-02-17T00:40:20.436Z,177128882043600
"""ajay @ co_9sNWQ3W"" folds",2026-02-17T00:40:19.356Z,177128881935600
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T00:40:18.397Z,177128881839700
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T00:40:17.513Z,177128881751300
"""table @ 4gI6I84ZVK"" raises to 6.00",2026-02-17T00:40:16.316Z,177128881631600
"""Ashen 1hr @ wR9zCdRaEh"" posts a big blind of 2.00",2026-02-17T00:40:14.379Z,177128881437909
"""colin @ 3a8wWh_QDc"" posts a small blind of 1.00",2026-02-17T00:40:14.379Z,177128881437908
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (424.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (303.00) | #5 ""table @ 4gI6I84ZVK"" (525.90) | #8 ""DXMA @ TUuhUR8Hnw"" (1095.00) | #9 ""Bryand @ 6-STeBhFEr"" (719.23) | #10 ""ajay @ co_9sNWQ3W"" (434.66)",2026-02-17T00:40:14.379Z,177128881437901
"-- starting hand #292 (id: ewicozh4is9n)  No Limit Texas Hold'em (dealer: ""ajay @ co_9sNWQ3W"") --",2026-02-17T00:40:14.379Z,177128881437900
"-- ending hand #291 --",2026-02-17T00:40:11.422Z,177128881142202
"""Bryand @ 6-STeBhFEr"" collected 54.00 from pot",2026-02-17T00:40:11.422Z,177128881142201
"Uncalled bet of 30.00 returned to ""Bryand @ 6-STeBhFEr""",2026-02-17T00:40:11.422Z,177128881142200
"""ajay @ co_9sNWQ3W"" folds",2026-02-17T00:40:10.599Z,177128881059900
"""Bryand @ 6-STeBhFEr"" raises to 56.00",2026-02-17T00:40:07.355Z,177128880735500
"""colin @ 3a8wWh_QDc"" folds",2026-02-17T00:39:44.011Z,177128878401100
"""ajay @ co_9sNWQ3W"" raises to 26.00",2026-02-17T00:39:43.078Z,177128878307800
"""Bryand @ 6-STeBhFEr"" raises to 6.00",2026-02-17T00:39:32.911Z,177128877291100
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T00:39:29.687Z,177128876968700
"""table @ 4gI6I84ZVK"" folds",2026-02-17T00:39:27.496Z,177128876749600
"""Ashen 1hr @ wR9zCdRaEh"" folds",2026-02-17T00:39:26.405Z,177128876640500
"""colin @ 3a8wWh_QDc"" posts a big blind of 2.00",2026-02-17T00:39:24.830Z,177128876483009
"""ajay @ co_9sNWQ3W"" posts a small blind of 1.00",2026-02-17T00:39:24.830Z,177128876483008
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (426.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (303.00) | #5 ""table @ 4gI6I84ZVK"" (525.90) | #8 ""DXMA @ TUuhUR8Hnw"" (1095.00) | #9 ""Bryand @ 6-STeBhFEr"" (691.23) | #10 ""ajay @ co_9sNWQ3W"" (460.66)",2026-02-17T00:39:24.830Z,177128876483001
"-- starting hand #291 (id: n8jes3ofs7zz)  No Limit Texas Hold'em (dealer: ""Bryand @ 6-STeBhFEr"") --",2026-02-17T00:39:24.830Z,177128876483000
"-- ending hand #290 --",2026-02-17T00:39:21.921Z,177128876192102
"""table @ 4gI6I84ZVK"" collected 5.00 from pot",2026-02-17T00:39:21.921Z,177128876192101
"Uncalled bet of 4.00 returned to ""table @ 4gI6I84ZVK""",2026-02-17T00:39:21.921Z,177128876192100
"""ajay @ co_9sNWQ3W"" folds",2026-02-17T00:39:21.099Z,177128876109900
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T00:39:17.150Z,177128875715000
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T00:39:15.401Z,177128875540100
"""table @ 4gI6I84ZVK"" raises to 6.00",2026-02-17T00:39:14.024Z,177128875402400
"""Ashen 1hr @ wR9zCdRaEh"" folds",2026-02-17T00:39:11.431Z,177128875143100
"""colin @ 3a8wWh_QDc"" folds",2026-02-17T00:39:10.464Z,177128875046400
"""ajay @ co_9sNWQ3W"" posts a big blind of 2.00",2026-02-17T00:39:09.153Z,177128874915309
"""Bryand @ 6-STeBhFEr"" posts a small blind of 1.00",2026-02-17T00:39:09.153Z,177128874915308
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (426.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (303.00) | #5 ""table @ 4gI6I84ZVK"" (522.90) | #8 ""DXMA @ TUuhUR8Hnw"" (1095.00) | #9 ""Bryand @ 6-STeBhFEr"" (692.23) | #10 ""ajay @ co_9sNWQ3W"" (462.66)",2026-02-17T00:39:09.153Z,177128874915301
"-- starting hand #290 (id: v2fugwwvgqit)  No Limit Texas Hold'em (dealer: ""DXMA @ TUuhUR8Hnw"") --",2026-02-17T00:39:09.153Z,177128874915300
"""colin @ 3a8wWh_QDc"" shows a Q♠.",2026-02-17T00:39:06.999Z,177128874699900
"""table @ 4gI6I84ZVK"" shows a A♥.",2026-02-17T00:39:05.430Z,177128874543000
"-- ending hand #289 --",2026-02-17T00:39:04.819Z,177128874481902
"""colin @ 3a8wWh_QDc"" collected 43.00 from pot",2026-02-17T00:39:04.819Z,177128874481901
"Uncalled bet of 43.00 returned to ""colin @ 3a8wWh_QDc""",2026-02-17T00:39:04.819Z,177128874481900
"""table @ 4gI6I84ZVK"" folds",2026-02-17T00:39:03.996Z,177128874399600
"""colin @ 3a8wWh_QDc"" raises to 63.00",2026-02-17T00:38:53.596Z,177128873359600
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T00:38:43.793Z,177128872379300
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T00:38:42.643Z,177128872264300
"""table @ 4gI6I84ZVK"" raises to 20.00",2026-02-17T00:38:36.551Z,177128871655100
"""Ashen 1hr @ wR9zCdRaEh"" folds",2026-02-17T00:38:31.300Z,177128871130000
"""colin @ 3a8wWh_QDc"" raises to 6.00",2026-02-17T00:38:30.394Z,177128871039400
"""ajay @ co_9sNWQ3W"" folds",2026-02-17T00:38:26.057Z,177128870605700
"""Bryand @ 6-STeBhFEr"" posts a big blind of 2.00",2026-02-17T00:38:20.784Z,177128870078409
"""DXMA @ TUuhUR8Hnw"" posts a small blind of 1.00",2026-02-17T00:38:20.784Z,177128870078408
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (403.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (303.00) | #5 ""table @ 4gI6I84ZVK"" (542.90) | #8 ""DXMA @ TUuhUR8Hnw"" (1096.00) | #9 ""Bryand @ 6-STeBhFEr"" (694.23) | #10 ""ajay @ co_9sNWQ3W"" (462.66)",2026-02-17T00:38:20.784Z,177128870078401
"-- starting hand #289 (id: r4f4yop2cjtt)  No Limit Texas Hold'em (dealer: ""table @ 4gI6I84ZVK"") --",2026-02-17T00:38:20.784Z,177128870078400
"-- ending hand #288 --",2026-02-17T00:38:17.867Z,177128869786702
"""DXMA @ TUuhUR8Hnw"" collected 2.00 from pot",2026-02-17T00:38:17.867Z,177128869786701
"Uncalled bet of 1.00 returned to ""DXMA @ TUuhUR8Hnw""",2026-02-17T00:38:17.867Z,177128869786700
"""table @ 4gI6I84ZVK"" folds",2026-02-17T00:38:17.052Z,177128869705200
"""Ashen 1hr @ wR9zCdRaEh"" folds",2026-02-17T00:38:16.019Z,177128869601900
"""colin @ 3a8wWh_QDc"" folds",2026-02-17T00:38:15.071Z,177128869507100
"""ajay @ co_9sNWQ3W"" folds",2026-02-17T00:38:07.373Z,177128868737300
"""Bryand @ 6-STeBhFEr"" folds",2026-02-17T00:38:05.341Z,177128868534100
"""DXMA @ TUuhUR8Hnw"" posts a big blind of 2.00",2026-02-17T00:38:02.740Z,177128868274009
"""table @ 4gI6I84ZVK"" posts a small blind of 1.00",2026-02-17T00:38:02.740Z,177128868274008
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (403.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (303.00) | #5 ""table @ 4gI6I84ZVK"" (543.90) | #8 ""DXMA @ TUuhUR8Hnw"" (1095.00) | #9 ""Bryand @ 6-STeBhFEr"" (694.23) | #10 ""ajay @ co_9sNWQ3W"" (462.66)",2026-02-17T00:38:02.740Z,177128868274001
"-- starting hand #288 (id: gx0keimqkerv)  No Limit Texas Hold'em (dealer: ""Ashen 1hr @ wR9zCdRaEh"") --",2026-02-17T00:38:02.740Z,177128868274000
"-- ending hand #287 --",2026-02-17T00:37:59.742Z,177128867974202
"""Bryand @ 6-STeBhFEr"" collected 5.00 from pot",2026-02-17T00:37:59.742Z,177128867974201
"Uncalled bet of 4.00 returned to ""Bryand @ 6-STeBhFEr""",2026-02-17T00:37:59.742Z,177128867974200
"""table @ 4gI6I84ZVK"" folds",2026-02-17T00:37:58.928Z,177128867892800
"""Ashen 1hr @ wR9zCdRaEh"" folds",2026-02-17T00:37:56.901Z,177128867690100
"""colin @ 3a8wWh_QDc"" folds",2026-02-17T00:37:55.992Z,177128867599200
"""ajay @ co_9sNWQ3W"" folds",2026-02-17T00:37:42.476Z,177128866247600
"""Bryand @ 6-STeBhFEr"" raises to 6.00",2026-02-17T00:37:41.408Z,177128866140800
"""DXMA @ TUuhUR8Hnw"" folds",2026-02-17T00:37:39.184Z,177128865918400
"""table @ 4gI6I84ZVK"" posts a big blind of 2.00",2026-02-17T00:37:37.484Z,177128865748409
"""Ashen 1hr @ wR9zCdRaEh"" posts a small blind of 1.00",2026-02-17T00:37:37.484Z,177128865748408
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (403.00) | #2 ""Ashen 1hr @ wR9zCdRaEh"" (304.00) | #5 ""table @ 4gI6I84ZVK"" (545.90) | #8 ""DXMA @ TUuhUR8Hnw"" (1095.00) | #9 ""Bryand @ 6-STeBhFEr"" (691.23) | #10 ""ajay @ co_9sNWQ3W"" (462.66)",2026-02-17T00:37:37.484Z,177128865748401
"-- starting hand #287 (id: o9gglkbsuamf)  No Limit Texas Hold'em (dealer: ""colin @ 3a8wWh_QDc"") --",2026-02-17T00:37:37.484Z,177128865748400
"-- ending hand #286 --",2026-02-17T00:37:34.528Z,177128865452802
"""ajay @ co_9sNWQ3W"" collected 73.00 from pot",2026-02-17T00:37:34.528Z,177128865452801
"Uncalled bet of 54.00 returned to ""ajay @ co_9sNWQ3W""",2026-02-17T00:37:34.528Z,177128865452800
"""Ashen 1hr @ wR9zCdRaEh"" folds",2026-02-17T00:37:33.704Z,177128865370400
"""ajay @ co_9sNWQ3W"" bets 54.00",2026-02-17T00:37:29.032Z,177128864903200
"""Ashen 1hr @ wR9zCdRaEh"" checks",2026-02-17T00:37:15.858Z,177128863585800
"Turn: J♥, 7♥, 5♥ [4♠]",2026-02-17T00:37:13.256Z,177128863325600
"""ajay @ co_9sNWQ3W"" calls 12.00",2026-02-17T00:37:12.414Z,177128863241400
"""Ashen 1hr @ wR9zCdRaEh"" bets 12.00",2026-02-17T00:37:04.816Z,177128862481600
"Flop:  [J♥, 7♥, 5♥]",2026-02-17T00:36:58.247Z,177128861824700
