entry,at,order
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (1272.65) | #3 ""dan @ EJd9KHwjJa"" (680.50) | #4 ""Jk45mkn @ d9WYK547-f"" (361.16) | #5 ""Matt @ PoUn3Bwd97"" (330.50) | #6 ""Lucas @ dbYuwWoGQS"" (308.25) | #8 ""aleksey @ kinSywjHRk"" (468.75) | #10 ""Manan @ _to1309KyP"" (284.19)",2026-02-13T19:37:05.930Z,177101142593001
"-- starting hand #144 (id: 8tqs6zofmvfb)  No Limit Texas Hold'em (dealer: ""Manan @ _to1309KyP"") --",2026-02-13T19:37:05.930Z,177101142593000
"-- ending hand #143 --",2026-02-13T19:37:02.928Z,177101142292803
"""Manan @ _to1309KyP"" collected 22.00 from pot with Two Pair, 10's & 7's (combination: 9♠, 7♥, 7♠, 10♠, 10♣)",2026-02-13T19:37:02.928Z,177101142292802
"""Manan @ _to1309KyP"" shows a 9♠, 7♥.",2026-02-13T19:37:02.928Z,177101142292801
"""limitless @ co_9sNWQ3W"" shows a 5♠, 6♦.",2026-02-13T19:37:02.928Z,177101142292800
"""Manan @ _to1309KyP"" calls 4.00",2026-02-13T19:37:02.062Z,177101142206200
"""limitless @ co_9sNWQ3W"" bets 4.00",2026-02-13T19:37:00.339Z,177101142033900
"""Manan @ _to1309KyP"" checks",2026-02-13T19:36:47.144Z,177101140714400
"River: 7♠, 8♣, 3♥, 10♠ [10♣]",2026-02-13T19:36:45.302Z,177101140530200
"""limitless @ co_9sNWQ3W"" checks",2026-02-13T19:36:44.439Z,177101140443900
"""Manan @ _to1309KyP"" checks",2026-02-13T19:36:41.633Z,177101140163300
"Turn: 7♠, 8♣, 3♥ [10♠]",2026-02-13T19:36:39.697Z,177101139969700
"""Manan @ _to1309KyP"" calls 4.00",2026-02-13T19:36:38.834Z,177101139883400
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T19:36:35.870Z,177101139587000
"""limitless @ co_9sNWQ3W"" bets 4.00",2026-02-13T19:36:34.337Z,177101139433700
"""Manan @ _to1309KyP"" checks",2026-02-13T19:36:29.713Z,177101138971300
"Flop:  [7♠, 8♣, 3♥]",2026-02-13T19:36:27.893Z,177101138789300
"""limitless @ co_9sNWQ3W"" checks",2026-02-13T19:36:27.055Z,177101138705500
"""Manan @ _to1309KyP"" calls 2.00",2026-02-13T19:36:24.994Z,177101138499400
"""aleksey @ kinSywjHRk"" folds",2026-02-13T19:36:22.582Z,177101138258200
"""Lucas @ dbYuwWoGQS"" folds",2026-02-13T19:36:21.573Z,177101138157300
"""Matt @ PoUn3Bwd97"" calls 2.00",2026-02-13T19:36:16.132Z,177101137613200
"""Jk45mkn @ d9WYK547-f"" folds",2026-02-13T19:36:14.483Z,177101137448300
"""dan @ EJd9KHwjJa"" folds",2026-02-13T19:36:13.351Z,177101137335100
"""limitless @ co_9sNWQ3W"" posts a big blind of 2.00",2026-02-13T19:36:10.592Z,177101137059210
"""Manan @ _to1309KyP"" posts a small blind of 1.00",2026-02-13T19:36:10.592Z,177101137059209
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (1282.65) | #3 ""dan @ EJd9KHwjJa"" (680.50) | #4 ""Jk45mkn @ d9WYK547-f"" (361.16) | #5 ""Matt @ PoUn3Bwd97"" (332.50) | #6 ""Lucas @ dbYuwWoGQS"" (308.25) | #8 ""aleksey @ kinSywjHRk"" (468.75) | #10 ""Manan @ _to1309KyP"" (272.19)",2026-02-13T19:36:10.592Z,177101137059201
"-- starting hand #143 (id: 2gdskb8eftjs)  No Limit Texas Hold'em (dealer: ""aleksey @ kinSywjHRk"") --",2026-02-13T19:36:10.592Z,177101137059200
"""Manan @ _to1309KyP"" shows a J♥.",2026-02-13T19:36:07.953Z,177101136795300
"-- ending hand #142 --",2026-02-13T19:36:06.988Z,177101136698802
"""aleksey @ kinSywjHRk"" collected 34.00 from pot",2026-02-13T19:36:06.988Z,177101136698801
"Uncalled bet of 2.00 returned to ""aleksey @ kinSywjHRk""",2026-02-13T19:36:06.988Z,177101136698800
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T19:36:06.133Z,177101136613300
"""aleksey @ kinSywjHRk"" bets 2.00",2026-02-13T19:36:03.918Z,177101136391800
"River: Q♦, Q♣, 10♣, K♦ [A♣]",2026-02-13T19:35:59.589Z,177101135958900
"""Matt @ PoUn3Bwd97"" checks",2026-02-13T19:35:58.781Z,177101135878100
"""aleksey @ kinSywjHRk"" checks",2026-02-13T19:35:57.339Z,177101135733900
"Turn: Q♦, Q♣, 10♣ [K♦]",2026-02-13T19:35:50.119Z,177101135011900
"""Matt @ PoUn3Bwd97"" calls 8.00",2026-02-13T19:35:49.280Z,177101134928000
"""aleksey @ kinSywjHRk"" bets 8.00",2026-02-13T19:35:41.346Z,177101134134600
"Flop:  [Q♦, Q♣, 10♣]",2026-02-13T19:35:31.600Z,177101133160000
"""Matt @ PoUn3Bwd97"" calls 8.00",2026-02-13T19:35:30.782Z,177101133078200
"""Manan @ _to1309KyP"" folds",2026-02-13T19:35:29.395Z,177101132939500
"""aleksey @ kinSywjHRk"" raises to 8.00",2026-02-13T19:35:22.219Z,177101132221900
"""Lucas @ dbYuwWoGQS"" folds",2026-02-13T19:35:14.275Z,177101131427500
"""Matt @ PoUn3Bwd97"" calls 2.00",2026-02-13T19:35:13.442Z,177101131344200
"""Jk45mkn @ d9WYK547-f"" folds",2026-02-13T19:35:11.112Z,177101131111200
"""dan @ EJd9KHwjJa"" folds",2026-02-13T19:35:10.145Z,177101131014500
"""limitless @ co_9sNWQ3W"" folds",2026-02-13T19:35:09.124Z,177101130912400
"""Manan @ _to1309KyP"" posts a big blind of 2.00",2026-02-13T19:35:04.146Z,177101130414611
"""aleksey @ kinSywjHRk"" posts a small blind of 1.00",2026-02-13T19:35:04.146Z,177101130414610
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (1282.65) | #3 ""dan @ EJd9KHwjJa"" (680.50) | #4 ""Jk45mkn @ d9WYK547-f"" (361.16) | #5 ""Matt @ PoUn3Bwd97"" (348.50) | #6 ""Lucas @ dbYuwWoGQS"" (308.25) | #8 ""aleksey @ kinSywjHRk"" (450.75) | #10 ""Manan @ _to1309KyP"" (274.19)",2026-02-13T19:35:04.146Z,177101130414602
"-- starting hand #142 (id: j31p1j4xzkxj)  No Limit Texas Hold'em (dead button) --",2026-02-13T19:35:04.146Z,177101130414601
"The player ""ivan @ tihO-0MWCV"" quits the game with a stack of 0.00.",2026-02-13T19:35:04.146Z,177101130414600
"-- ending hand #141 --",2026-02-13T19:35:01.098Z,177101130109803
"""limitless @ co_9sNWQ3W"" collected 793.68 from pot with Three of a Kind, K's (combination: 6♠, 8♣, K♠, K♦, K♥)",2026-02-13T19:35:01.098Z,177101130109802
"""limitless @ co_9sNWQ3W"" shows a K♠, K♦.",2026-02-13T19:35:01.098Z,177101130109801
"""ivan @ tihO-0MWCV"" shows a A♦, J♦.",2026-02-13T19:35:01.098Z,177101130109800
"""limitless @ co_9sNWQ3W"" calls 144.84",2026-02-13T19:35:00.260Z,177101130026000
"""ivan @ tihO-0MWCV"" bets 144.84 and go all in",2026-02-13T19:34:59.178Z,177101129917800
"River: K♥, 8♣, 6♠, 2♦ [3♥]",2026-02-13T19:34:50.514Z,177101129051400
"""limitless @ co_9sNWQ3W"" calls 150.00",2026-02-13T19:34:49.696Z,177101128969600
"""ivan @ tihO-0MWCV"" bets 150.00",2026-02-13T19:34:37.809Z,177101127780900
"Turn: K♥, 8♣, 6♠ [2♦]",2026-02-13T19:34:31.266Z,177101127126600
"""limitless @ co_9sNWQ3W"" calls 40.00",2026-02-13T19:34:30.442Z,177101127044200
"""ivan @ tihO-0MWCV"" bets 40.00",2026-02-13T19:34:21.057Z,177101126105700
"Flop:  [K♥, 8♣, 6♠]",2026-02-13T19:34:13.050Z,177101125305000
"""ivan @ tihO-0MWCV"" calls 58.00",2026-02-13T19:34:12.149Z,177101125214900
"""Lucas @ dbYuwWoGQS"" folds",2026-02-13T19:34:09.861Z,177101124986100
"The player ""dan @ EJd9KHwjJa"" passed the room ownership to ""limitless @ co_9sNWQ3W"".",2026-02-13T19:34:09.053Z,177101124905300
"""limitless @ co_9sNWQ3W"" raises to 58.00",2026-02-13T19:34:04.426Z,177101124442600
"""aleksey @ kinSywjHRk"" folds",2026-02-13T19:33:51.915Z,177101123191500
"""ivan @ tihO-0MWCV"" raises to 18.00",2026-02-13T19:33:51.004Z,177101123100400
"""Lucas @ dbYuwWoGQS"" calls 6.00",2026-02-13T19:33:47.349Z,177101122734900
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T19:33:28.873Z,177101120887300
"""Jk45mkn @ d9WYK547-f"" folds",2026-02-13T19:33:26.563Z,177101120656300
"""dan @ EJd9KHwjJa"" folds",2026-02-13T19:33:24.994Z,177101120499400
"""limitless @ co_9sNWQ3W"" raises to 6.00",2026-02-13T19:33:23.781Z,177101120378100
"""Manan @ _to1309KyP"" folds",2026-02-13T19:33:21.280Z,177101120128000
"""aleksey @ kinSywjHRk"" posts a big blind of 2.00",2026-02-13T19:33:19.730Z,177101119973012
"""ivan @ tihO-0MWCV"" posts a small blind of 1.00",2026-02-13T19:33:19.730Z,177101119973011
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (881.81) | #3 ""dan @ EJd9KHwjJa"" (680.50) | #4 ""Jk45mkn @ d9WYK547-f"" (361.16) | #5 ""Matt @ PoUn3Bwd97"" (348.50) | #6 ""Lucas @ dbYuwWoGQS"" (314.25) | #7 ""ivan @ tihO-0MWCV"" (392.84) | #8 ""aleksey @ kinSywjHRk"" (452.75) | #10 ""Manan @ _to1309KyP"" (274.19)",2026-02-13T19:33:19.730Z,177101119973002
"-- starting hand #141 (id: ikx1mmbv6xqw)  No Limit Texas Hold'em (dealer: ""Lucas @ dbYuwWoGQS"") --",2026-02-13T19:33:19.730Z,177101119973001
"The admin updated the player ""Manan @ _to1309KyP"" stack from 65.19 to 274.19.",2026-02-13T19:33:19.730Z,177101119973000
"-- ending hand #140 --",2026-02-13T19:33:16.793Z,177101119679302
"""ivan @ tihO-0MWCV"" collected 87.68 from pot",2026-02-13T19:33:16.793Z,177101119679301
"Uncalled bet of 87.00 returned to ""ivan @ tihO-0MWCV""",2026-02-13T19:33:16.793Z,177101119679300
"""Jk45mkn @ d9WYK547-f"" folds",2026-02-13T19:33:15.954Z,177101119595400
"""ivan @ tihO-0MWCV"" bets 87.00",2026-02-13T19:33:14.147Z,177101119414700
"River: 5♠, Q♥, 9♥, Q♣ [8♦]",2026-02-13T19:33:06.189Z,177101118618900
"""Jk45mkn @ d9WYK547-f"" calls 15.00",2026-02-13T19:33:05.359Z,177101118535900
"""ivan @ tihO-0MWCV"" bets 15.00",2026-02-13T19:33:02.132Z,177101118213200
"Turn: 5♠, Q♥, 9♥ [Q♣]",2026-02-13T19:32:54.143Z,177101117414300
"""Jk45mkn @ d9WYK547-f"" calls 18.34",2026-02-13T19:32:53.296Z,177101117329600
"""ivan @ tihO-0MWCV"" raises to 18.34",2026-02-13T19:32:50.308Z,177101117030800
"""Jk45mkn @ d9WYK547-f"" bets 7.00",2026-02-13T19:32:36.621Z,177101115662100
"WARNING: the admin queued the stack change for the player ""Manan @ _to1309KyP"" adding 209.00 chips in the next hand.",2026-02-13T19:32:30.253Z,177101115025300
"""ivan @ tihO-0MWCV"" checks",2026-02-13T19:32:29.432Z,177101114943200
"Flop:  [5♠, Q♥, 9♥]",2026-02-13T19:32:25.024Z,177101114502400
"""Jk45mkn @ d9WYK547-f"" calls 10.00",2026-02-13T19:32:24.174Z,177101114417400
"""ivan @ tihO-0MWCV"" raises to 10.00",2026-02-13T19:32:19.383Z,177101113938300
"""Lucas @ dbYuwWoGQS"" folds",2026-02-13T19:32:15.156Z,177101113515600
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T19:32:11.320Z,177101113132000
"""Jk45mkn @ d9WYK547-f"" raises to 5.00",2026-02-13T19:32:10.356Z,177101113035600
"""dan @ EJd9KHwjJa"" folds",2026-02-13T19:32:05.033Z,177101112503300
"""limitless @ co_9sNWQ3W"" folds",2026-02-13T19:32:02.027Z,177101112202700
"""Manan @ _to1309KyP"" folds",2026-02-13T19:32:00.507Z,177101112050700
"""aleksey @ kinSywjHRk"" folds",2026-02-13T19:31:59.562Z,177101111956200
"""ivan @ tihO-0MWCV"" posts a big blind of 2.00",2026-02-13T19:31:57.612Z,177101111761211
"""Lucas @ dbYuwWoGQS"" posts a small blind of 1.00",2026-02-13T19:31:57.612Z,177101111761210
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (881.81) | #3 ""dan @ EJd9KHwjJa"" (680.50) | #4 ""Jk45mkn @ d9WYK547-f"" (404.50) | #5 ""Matt @ PoUn3Bwd97"" (348.50) | #6 ""Lucas @ dbYuwWoGQS"" (315.25) | #7 ""ivan @ tihO-0MWCV"" (348.50) | #8 ""aleksey @ kinSywjHRk"" (452.75) | #10 ""Manan @ _to1309KyP"" (65.19)",2026-02-13T19:31:57.612Z,177101111761201
"-- starting hand #140 (id: ftpg5pxcfmph)  No Limit Texas Hold'em (dealer: ""Matt @ PoUn3Bwd97"") --",2026-02-13T19:31:57.612Z,177101111761200
"-- ending hand #139 --",2026-02-13T19:31:54.705Z,177101111470502
"""Manan @ _to1309KyP"" collected 13.00 from pot",2026-02-13T19:31:54.705Z,177101111470501
"Uncalled bet of 6.50 returned to ""Manan @ _to1309KyP""",2026-02-13T19:31:54.705Z,177101111470500
"""Lucas @ dbYuwWoGQS"" folds",2026-02-13T19:31:53.897Z,177101111389700
"""Manan @ _to1309KyP"" bets 6.50",2026-02-13T19:31:49.559Z,177101110955900
"""Lucas @ dbYuwWoGQS"" checks",2026-02-13T19:31:47.246Z,177101110724600
"Turn: 7♠, 2♠, Q♣ [8♣]",2026-02-13T19:31:42.562Z,177101110256200
"""Manan @ _to1309KyP"" checks",2026-02-13T19:31:41.740Z,177101110174000
"""Lucas @ dbYuwWoGQS"" checks",2026-02-13T19:31:40.426Z,177101110042600
"Flop:  [7♠, 2♠, Q♣]",2026-02-13T19:31:38.152Z,177101109815200
"""Lucas @ dbYuwWoGQS"" calls 6.00",2026-02-13T19:31:37.346Z,177101109734600
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T19:31:35.772Z,177101109577200
"""Jk45mkn @ d9WYK547-f"" folds",2026-02-13T19:31:33.351Z,177101109335100
"""dan @ EJd9KHwjJa"" folds",2026-02-13T19:31:25.177Z,177101108517700
"""limitless @ co_9sNWQ3W"" folds",2026-02-13T19:31:24.244Z,177101108424400
"""Manan @ _to1309KyP"" raises to 6.00",2026-02-13T19:31:21.747Z,177101108174700
"""aleksey @ kinSywjHRk"" folds",2026-02-13T19:31:19.405Z,177101107940500
"""ivan @ tihO-0MWCV"" folds",2026-02-13T19:31:18.486Z,177101107848600
"""Lucas @ dbYuwWoGQS"" posts a big blind of 2.00",2026-02-13T19:31:16.098Z,177101107609811
"""Matt @ PoUn3Bwd97"" posts a small blind of 1.00",2026-02-13T19:31:16.098Z,177101107609810
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (881.81) | #3 ""dan @ EJd9KHwjJa"" (680.50) | #4 ""Jk45mkn @ d9WYK547-f"" (404.50) | #5 ""Matt @ PoUn3Bwd97"" (349.50) | #6 ""Lucas @ dbYuwWoGQS"" (321.25) | #7 ""ivan @ tihO-0MWCV"" (348.50) | #8 ""aleksey @ kinSywjHRk"" (452.75) | #10 ""Manan @ _to1309KyP"" (58.19)",2026-02-13T19:31:16.098Z,177101107609801
"-- starting hand #139 (id: r08k8lph6cf1)  No Limit Texas Hold'em (dealer: ""Jk45mkn @ d9WYK547-f"") --",2026-02-13T19:31:16.098Z,177101107609800
"-- ending hand #138 --",2026-02-13T19:31:13.062Z,177101107306203
"""dan @ EJd9KHwjJa"" collected 13.00 from pot with Two Pair, 9's & 5's (combination: A♦, 5♥, 5♠, 9♥, 9♠)",2026-02-13T19:31:13.062Z,177101107306202
"""dan @ EJd9KHwjJa"" shows a A♦, 5♥.",2026-02-13T19:31:13.062Z,177101107306201
"""Matt @ PoUn3Bwd97"" shows a 3♦, 3♥.",2026-02-13T19:31:13.062Z,177101107306200
"""dan @ EJd9KHwjJa"" checks",2026-02-13T19:31:12.193Z,177101107219300
"""Matt @ PoUn3Bwd97"" checks",2026-02-13T19:31:10.522Z,177101107052200
"River: 7♣, 9♥, 9♠, 5♠ [J♥]",2026-02-13T19:31:08.861Z,177101106886100
"""dan @ EJd9KHwjJa"" checks",2026-02-13T19:31:08.000Z,177101106800000
"""Matt @ PoUn3Bwd97"" checks",2026-02-13T19:31:05.681Z,177101106568100
"Turn: 7♣, 9♥, 9♠ [5♠]",2026-02-13T19:31:03.287Z,177101106328700
"""dan @ EJd9KHwjJa"" checks",2026-02-13T19:31:02.471Z,177101106247100
"""Matt @ PoUn3Bwd97"" checks",2026-02-13T19:30:57.654Z,177101105765400
"Flop:  [7♣, 9♥, 9♠]",2026-02-13T19:30:55.215Z,177101105521500
"""Matt @ PoUn3Bwd97"" calls 6.00",2026-02-13T19:30:54.393Z,177101105439300
"""Jk45mkn @ d9WYK547-f"" folds",2026-02-13T19:30:52.535Z,177101105253500
"""dan @ EJd9KHwjJa"" raises to 6.00",2026-02-13T19:30:44.073Z,177101104407300
"""limitless @ co_9sNWQ3W"" folds",2026-02-13T19:30:40.729Z,177101104072900
"""Manan @ _to1309KyP"" folds",2026-02-13T19:30:39.846Z,177101103984600
"""aleksey @ kinSywjHRk"" folds",2026-02-13T19:30:37.081Z,177101103708100
"""ivan @ tihO-0MWCV"" folds",2026-02-13T19:30:35.982Z,177101103598200
"""Lucas @ dbYuwWoGQS"" folds",2026-02-13T19:30:34.102Z,177101103410200
"""Matt @ PoUn3Bwd97"" posts a big blind of 2.00",2026-02-13T19:30:32.346Z,177101103234611
"""Jk45mkn @ d9WYK547-f"" posts a small blind of 1.00",2026-02-13T19:30:32.346Z,177101103234610
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (881.81) | #3 ""dan @ EJd9KHwjJa"" (673.50) | #4 ""Jk45mkn @ d9WYK547-f"" (405.50) | #5 ""Matt @ PoUn3Bwd97"" (355.50) | #6 ""Lucas @ dbYuwWoGQS"" (321.25) | #7 ""ivan @ tihO-0MWCV"" (348.50) | #8 ""aleksey @ kinSywjHRk"" (452.75) | #10 ""Manan @ _to1309KyP"" (58.19)",2026-02-13T19:30:32.346Z,177101103234601
"-- starting hand #138 (id: firg4w6fdhdq)  No Limit Texas Hold'em (dealer: ""dan @ EJd9KHwjJa"") --",2026-02-13T19:30:32.346Z,177101103234600
"-- ending hand #137 --",2026-02-13T19:30:29.343Z,177101102934303
"""limitless @ co_9sNWQ3W"" collected 419.37 from pot with Two Pair, A's & 6's (combination: 8♣, 6♥, 6♠, A♣, A♦)",2026-02-13T19:30:29.343Z,177101102934302
"""limitless @ co_9sNWQ3W"" shows a 5♣, A♣.",2026-02-13T19:30:29.343Z,177101102934301
"""Manan @ _to1309KyP"" shows a 10♦, 9♥.",2026-02-13T19:30:29.343Z,177101102934300
"""limitless @ co_9sNWQ3W"" calls 125.81",2026-02-13T19:30:28.471Z,177101102847100
"""Manan @ _to1309KyP"" bets 125.81",2026-02-13T19:29:53.572Z,177101099357200
"River: 8♣, A♦, 6♥, 6♠ [3♦]",2026-02-13T19:29:50.015Z,177101099001500
"""limitless @ co_9sNWQ3W"" checks",2026-02-13T19:29:49.201Z,177101098920100
"""Manan @ _to1309KyP"" checks",2026-02-13T19:29:41.284Z,177101098128400
"Turn: 8♣, A♦, 6♥ [6♠]",2026-02-13T19:29:26.302Z,177101096630200
"""Manan @ _to1309KyP"" calls 30.00",2026-02-13T19:29:25.477Z,177101096547700
"""aleksey @ kinSywjHRk"" folds",2026-02-13T19:29:24.166Z,177101096416600
"""limitless @ co_9sNWQ3W"" bets 30.00",2026-02-13T19:29:12.333Z,177101095233300
"""Manan @ _to1309KyP"" checks",2026-02-13T19:29:08.484Z,177101094848400
"""aleksey @ kinSywjHRk"" checks",2026-02-13T19:29:07.216Z,177101094721600
"Flop:  [8♣, A♦, 6♥]",2026-02-13T19:29:00.168Z,177101094016800
"""Manan @ _to1309KyP"" calls 33.00",2026-02-13T19:28:59.335Z,177101093933500
"""aleksey @ kinSywjHRk"" calls 33.00",2026-02-13T19:28:57.420Z,177101093742000
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T19:28:39.692Z,177101091969200
"""Jk45mkn @ d9WYK547-f"" folds",2026-02-13T19:28:37.638Z,177101091763800
"""dan @ EJd9KHwjJa"" folds",2026-02-13T19:28:36.622Z,177101091662200
"""limitless @ co_9sNWQ3W"" raises to 33.00",2026-02-13T19:28:35.731Z,177101091573100
"""Manan @ _to1309KyP"" calls 5.75",2026-02-13T19:28:23.414Z,177101090341400
"""aleksey @ kinSywjHRk"" calls 5.75",2026-02-13T19:28:21.583Z,177101090158300
"""ivan @ tihO-0MWCV"" folds",2026-02-13T19:28:14.151Z,177101089415100
"""Lucas @ dbYuwWoGQS"" folds",2026-02-13T19:28:12.120Z,177101089212000
"""Matt @ PoUn3Bwd97"" raises to 5.75",2026-02-13T19:28:11.052Z,177101089105200
"""Jk45mkn @ d9WYK547-f"" posts a big blind of 2.00",2026-02-13T19:28:05.601Z,177101088560111
"""dan @ EJd9KHwjJa"" posts a small blind of 1.00",2026-02-13T19:28:05.601Z,177101088560110
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (651.25) | #3 ""dan @ EJd9KHwjJa"" (674.50) | #4 ""Jk45mkn @ d9WYK547-f"" (407.50) | #5 ""Matt @ PoUn3Bwd97"" (361.25) | #6 ""Lucas @ dbYuwWoGQS"" (321.25) | #7 ""ivan @ tihO-0MWCV"" (348.50) | #8 ""aleksey @ kinSywjHRk"" (485.75) | #10 ""Manan @ _to1309KyP"" (247.00)",2026-02-13T19:28:05.601Z,177101088560101
"-- starting hand #137 (id: 4jyumimnjlai)  No Limit Texas Hold'em (dealer: ""limitless @ co_9sNWQ3W"") --",2026-02-13T19:28:05.601Z,177101088560100
"-- ending hand #136 --",2026-02-13T19:28:02.583Z,177101088258303
"""Matt @ PoUn3Bwd97"" collected 102.00 from pot with Two Pair, 10's & 7's (combination: A♣, 7♣, 7♦, 10♦, 10♣)",2026-02-13T19:28:02.583Z,177101088258302
"""Matt @ PoUn3Bwd97"" shows a 10♦, A♣.",2026-02-13T19:28:02.583Z,177101088258301
"""Manan @ _to1309KyP"" shows a J♠, Q♣.",2026-02-13T19:28:02.583Z,177101088258300
"""Lucas @ dbYuwWoGQS"" folds",2026-02-13T19:28:01.715Z,177101088171500
"""Matt @ PoUn3Bwd97"" calls 28.50",2026-02-13T19:27:59.611Z,177101087961100
"""Manan @ _to1309KyP"" bets 28.50",2026-02-13T19:27:58.104Z,177101087810400
"""Lucas @ dbYuwWoGQS"" checks",2026-02-13T19:27:52.566Z,177101087256600
"""Matt @ PoUn3Bwd97"" checks",2026-02-13T19:27:47.992Z,177101086799200
"River: 7♣, 4♠, 10♣, 9♠ [7♦]",2026-02-13T19:27:45.758Z,177101086575800
"""Manan @ _to1309KyP"" calls 9.00",2026-02-13T19:27:44.954Z,177101086495400
"""Lucas @ dbYuwWoGQS"" calls 9.00",2026-02-13T19:27:43.632Z,177101086363200
"""Matt @ PoUn3Bwd97"" bets 9.00",2026-02-13T19:27:42.274Z,177101086227400
"Turn: 7♣, 4♠, 10♣ [9♠]",2026-02-13T19:27:38.603Z,177101085860300
"""Manan @ _to1309KyP"" checks",2026-02-13T19:27:37.785Z,177101085778500
"""Lucas @ dbYuwWoGQS"" checks",2026-02-13T19:27:36.324Z,177101085632400
"""Matt @ PoUn3Bwd97"" checks",2026-02-13T19:27:35.362Z,177101085536200
"Flop:  [7♣, 4♠, 10♣]",2026-02-13T19:27:33.150Z,177101085315000
"""dan @ EJd9KHwjJa"" folds",2026-02-13T19:27:32.335Z,177101085233500
"""limitless @ co_9sNWQ3W"" folds",2026-02-13T19:27:30.090Z,177101085009000
"""Manan @ _to1309KyP"" calls 5.00",2026-02-13T19:27:29.204Z,177101084920400
"""aleksey @ kinSywjHRk"" folds",2026-02-13T19:27:26.320Z,177101084632000
"""ivan @ tihO-0MWCV"" folds",2026-02-13T19:27:22.255Z,177101084225500
"""Lucas @ dbYuwWoGQS"" calls 5.00",2026-02-13T19:27:21.405Z,177101084140500
"""Matt @ PoUn3Bwd97"" raises to 5.00",2026-02-13T19:26:52.462Z,177101081246200
"""Jk45mkn @ d9WYK547-f"" folds",2026-02-13T19:26:48.523Z,177101080852300
"""dan @ EJd9KHwjJa"" posts a big blind of 2.00",2026-02-13T19:26:38.596Z,177101079859611
"""limitless @ co_9sNWQ3W"" posts a small blind of 1.00",2026-02-13T19:26:38.596Z,177101079859610
"Player stacks: #1 ""limitless @ co_9sNWQ3W"" (652.25) | #3 ""dan @ EJd9KHwjJa"" (676.50) | #4 ""Jk45mkn @ d9WYK547-f"" (407.50) | #5 ""Matt @ PoUn3Bwd97"" (301.75) | #6 ""Lucas @ dbYuwWoGQS"" (335.25) | #7 ""ivan @ tihO-0MWCV"" (348.50) | #8 ""aleksey @ kinSywjHRk"" (485.75) | #10 ""Manan @ _to1309KyP"" (289.50)",2026-02-13T19:26:38.596Z,177101079859601
"-- starting hand #136 (id: l3hqnssprza0)  No Limit Texas Hold'em (dealer: ""Manan @ _to1309KyP"") --",2026-02-13T19:26:38.596Z,177101079859600
"-- ending hand #135 --",2026-02-13T19:26:35.655Z,177101079565502
"""limitless @ co_9sNWQ3W"" collected 33.00 from pot",2026-02-13T19:26:35.655Z,177101079565501
"Uncalled bet of 24.00 returned to ""limitless @ co_9sNWQ3W""",2026-02-13T19:26:35.655Z,177101079565500
"""Matt @ PoUn3Bwd97"" folds",2026-02-13T19:26:34.844Z,177101079484400
"""limitless @ co_9sNWQ3W"" bets 24.00",2026-02-13T19:26:29.702Z,177101078970200
"Turn: 10♦, 9♣, 3♣ [4♥]",2026-02-13T19:26:21.946Z,177101078194600
"""Matt @ PoUn3Bwd97"" calls 14.00",2026-02-13T19:26:21.106Z,177101078110600
"""limitless @ co_9sNWQ3W"" raises to 14.00",2026-02-13T19:26:19.231Z,177101077923100
"""Matt @ PoUn3Bwd97"" bets 5.00",2026-02-13T19:26:08.938Z,177101076893800
"""limitless @ co_9sNWQ3W"" checks",2026-02-13T19:26:05.324Z,177101076532400
"Flop:  [10♦, 9♣, 3♣]",2026-02-13T19:26:03.527Z,177101076352700
"""limitless @ co_9sNWQ3W"" checks",2026-02-13T19:26:02.692Z,177101076269200
"""Manan @ _to1309KyP"" folds",2026-02-13T19:25:59.530Z,177101075953000
"""aleksey @ kinSywjHRk"" folds",2026-02-13T19:25:51.421Z,177101075142100
"""ivan @ tihO-0MWCV"" folds",2026-02-13T19:25:50.310Z,177101075031000
"""Lucas @ dbYuwWoGQS"" folds",2026-02-13T19:25:49.371Z,177101074937100
"""Matt @ PoUn3Bwd97"" calls 2.00",2026-02-13T19:25:48.424Z,177101074842400
"""Jk45mkn @ d9WYK547-f"" folds",2026-02-13T19:25:47.169Z,177101074716900
"""dan @ EJd9KHwjJa"" folds",2026-02-13T19:25:39.246Z,177101073924600
"""limitless @ co_9sNWQ3W"" posts a big blind of 2.00",2026-02-13T19:25:38.290Z,177101073829011
"""Manan @ _to1309KyP"" posts a small blind of 1.00",2026-02-13T19:25:38.290Z,177101073829010
