entry,at,order
"""colin @ 3a8wWh_QDc"" folds",2026-02-14T08:39:29.954Z,177105836995400
"""Aleksey @ kinSywjHRk"" folds",2026-02-14T08:39:28.192Z,177105836819200
"""derek @ 8FJWmNLuTA"" posts a big blind of 2.00",2026-02-14T08:39:26.363Z,177105836636307
"""ivan @ tihO-0MWCV"" posts a small blind of 1.00",2026-02-14T08:39:26.363Z,177105836636306
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (251.50) | #8 ""ivan @ tihO-0MWCV"" (342.37) | #9 ""derek @ 8FJWmNLuTA"" (150.50) | #10 ""Aleksey @ kinSywjHRk"" (581.75)",2026-02-14T08:39:26.363Z,177105836636301
"-- starting hand #195 (id: llktb6zy8mcy)  No Limit Texas Hold'em (dealer: ""colin @ 3a8wWh_QDc"") --",2026-02-14T08:39:26.363Z,177105836636300
"-- ending hand #194 --",2026-02-14T08:39:23.427Z,177105836342702
"""ivan @ tihO-0MWCV"" collected 2.00 from pot",2026-02-14T08:39:23.427Z,177105836342701
"Uncalled bet of 1.00 returned to ""ivan @ tihO-0MWCV""",2026-02-14T08:39:23.427Z,177105836342700
"""colin @ 3a8wWh_QDc"" folds",2026-02-14T08:39:22.595Z,177105836259500
"""Aleksey @ kinSywjHRk"" folds",2026-02-14T08:39:12.234Z,177105835223400
"""derek @ 8FJWmNLuTA"" folds",2026-02-14T08:39:11.183Z,177105835118300
"""ivan @ tihO-0MWCV"" posts a big blind of 2.00",2026-02-14T08:39:09.820Z,177105834982007
"""colin @ 3a8wWh_QDc"" posts a small blind of 1.00",2026-02-14T08:39:09.820Z,177105834982006
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (252.50) | #8 ""ivan @ tihO-0MWCV"" (341.37) | #9 ""derek @ 8FJWmNLuTA"" (150.50) | #10 ""Aleksey @ kinSywjHRk"" (581.75)",2026-02-14T08:39:09.820Z,177105834982001
"-- starting hand #194 (id: qjxtzdxwbegd)  No Limit Texas Hold'em (dealer: ""Aleksey @ kinSywjHRk"") --",2026-02-14T08:39:09.820Z,177105834982000
"-- ending hand #193 --",2026-02-14T08:39:06.880Z,177105834688002
"""derek @ 8FJWmNLuTA"" collected 5.00 from pot",2026-02-14T08:39:06.880Z,177105834688001
"Uncalled bet of 4.00 returned to ""derek @ 8FJWmNLuTA""",2026-02-14T08:39:06.880Z,177105834688000
"""colin @ 3a8wWh_QDc"" folds",2026-02-14T08:39:06.034Z,177105834603400
"""Aleksey @ kinSywjHRk"" folds",2026-02-14T08:39:05.075Z,177105834507500
"""derek @ 8FJWmNLuTA"" raises to 6.00",2026-02-14T08:39:02.202Z,177105834220200
"""ivan @ tihO-0MWCV"" folds",2026-02-14T08:38:58.814Z,177105833881400
"""colin @ 3a8wWh_QDc"" posts a big blind of 2.00",2026-02-14T08:38:55.732Z,177105833573207
"""Aleksey @ kinSywjHRk"" posts a small blind of 1.00",2026-02-14T08:38:55.732Z,177105833573206
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (254.50) | #8 ""ivan @ tihO-0MWCV"" (341.37) | #9 ""derek @ 8FJWmNLuTA"" (147.50) | #10 ""Aleksey @ kinSywjHRk"" (582.75)",2026-02-14T08:38:55.732Z,177105833573201
"-- starting hand #193 (id: fujmnwunz0ro)  No Limit Texas Hold'em (dealer: ""derek @ 8FJWmNLuTA"") --",2026-02-14T08:38:55.732Z,177105833573200
"""Aleksey @ kinSywjHRk"" shows a K♣, K♦.",2026-02-14T08:38:52.881Z,177105833288100
"-- ending hand #192 --",2026-02-14T08:38:52.110Z,177105833211002
"""ivan @ tihO-0MWCV"" collected 67.00 from pot",2026-02-14T08:38:52.110Z,177105833211001
"Uncalled bet of 67.00 returned to ""ivan @ tihO-0MWCV""",2026-02-14T08:38:52.110Z,177105833211000
"""Aleksey @ kinSywjHRk"" folds",2026-02-14T08:38:51.297Z,177105833129700
"""ivan @ tihO-0MWCV"" bets 67.00",2026-02-14T08:38:34.557Z,177105831455700
"""Aleksey @ kinSywjHRk"" checks",2026-02-14T08:38:30.096Z,177105831009600
"Turn: 9♥, J♦, 3♥ [Q♥]",2026-02-14T08:38:26.729Z,177105830672900
"""Aleksey @ kinSywjHRk"" calls 17.00",2026-02-14T08:38:25.882Z,177105830588200
"""ivan @ tihO-0MWCV"" raises to 17.00",2026-02-14T08:38:16.426Z,177105829642600
"""Aleksey @ kinSywjHRk"" bets 8.50",2026-02-14T08:38:13.400Z,177105829340000
"Flop:  [9♥, J♦, 3♥]",2026-02-14T08:37:53.876Z,177105827387600
"""ivan @ tihO-0MWCV"" calls 16.00",2026-02-14T08:37:53.010Z,177105827301000
"""Aleksey @ kinSywjHRk"" raises to 16.00",2026-02-14T08:37:42.347Z,177105826234700
"""derek @ 8FJWmNLuTA"" folds",2026-02-14T08:37:36.588Z,177105825658800
"""ivan @ tihO-0MWCV"" raises to 6.00",2026-02-14T08:37:35.749Z,177105825574900
"""colin @ 3a8wWh_QDc"" folds",2026-02-14T08:37:30.638Z,177105825063800
"""Aleksey @ kinSywjHRk"" posts a big blind of 2.00",2026-02-14T08:37:27.056Z,177105824705607
"""derek @ 8FJWmNLuTA"" posts a small blind of 1.00",2026-02-14T08:37:27.056Z,177105824705606
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (254.50) | #8 ""ivan @ tihO-0MWCV"" (307.37) | #9 ""derek @ 8FJWmNLuTA"" (148.50) | #10 ""Aleksey @ kinSywjHRk"" (615.75)",2026-02-14T08:37:27.056Z,177105824705601
"-- starting hand #192 (id: uuywshiqovpw)  No Limit Texas Hold'em (dealer: ""ivan @ tihO-0MWCV"") --",2026-02-14T08:37:27.056Z,177105824705600
"""Aleksey @ kinSywjHRk"" shows a 10♦, Q♦.",2026-02-14T08:37:25.020Z,177105824502000
"""colin @ 3a8wWh_QDc"" shows a J♣.",2026-02-14T08:37:24.680Z,177105824468000
"-- ending hand #191 --",2026-02-14T08:37:22.693Z,177105824269302
"""Aleksey @ kinSywjHRk"" collected 119.00 from pot",2026-02-14T08:37:22.693Z,177105824269301
"Uncalled bet of 60.00 returned to ""Aleksey @ kinSywjHRk""",2026-02-14T08:37:22.693Z,177105824269300
"""colin @ 3a8wWh_QDc"" folds",2026-02-14T08:37:21.857Z,177105824185700
"""Aleksey @ kinSywjHRk"" bets 60.00",2026-02-14T08:37:03.083Z,177105822308300
"River: J♠, 8♥, 2♠, 4♠ [6♠]",2026-02-14T08:36:36.017Z,177105819601700
"""colin @ 3a8wWh_QDc"" calls 30.00",2026-02-14T08:36:35.189Z,177105819518900
"""Aleksey @ kinSywjHRk"" bets 30.00",2026-02-14T08:36:27.399Z,177105818739900
"Turn: J♠, 8♥, 2♠ [4♠]",2026-02-14T08:36:20.412Z,177105818041200
"""Aleksey @ kinSywjHRk"" calls 13.00",2026-02-14T08:36:19.596Z,177105817959600
"""colin @ 3a8wWh_QDc"" bets 13.00",2026-02-14T08:36:17.675Z,177105817767500
"""Aleksey @ kinSywjHRk"" checks",2026-02-14T08:36:07.793Z,177105816779300
"Flop:  [J♠, 8♥, 2♠]",2026-02-14T08:36:02.892Z,177105816289200
"""Aleksey @ kinSywjHRk"" calls 15.00",2026-02-14T08:36:02.064Z,177105816206400
"""derek @ 8FJWmNLuTA"" folds",2026-02-14T08:35:59.924Z,177105815992400
"""ivan @ tihO-0MWCV"" folds",2026-02-14T08:35:58.714Z,177105815871400
"""colin @ 3a8wWh_QDc"" raises to 15.00",2026-02-14T08:35:57.852Z,177105815785200
"""Aleksey @ kinSywjHRk"" raises to 6.00",2026-02-14T08:35:49.018Z,177105814901800
"""derek @ 8FJWmNLuTA"" posts a big blind of 2.00",2026-02-14T08:35:45.422Z,177105814542207
"""ivan @ tihO-0MWCV"" posts a small blind of 1.00",2026-02-14T08:35:45.422Z,177105814542206
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (312.50) | #8 ""ivan @ tihO-0MWCV"" (308.37) | #9 ""derek @ 8FJWmNLuTA"" (150.50) | #10 ""Aleksey @ kinSywjHRk"" (554.75)",2026-02-14T08:35:45.422Z,177105814542201
"-- starting hand #191 (id: 79ar3im6rfbh)  No Limit Texas Hold'em (dealer: ""colin @ 3a8wWh_QDc"") --",2026-02-14T08:35:45.422Z,177105814542200
"-- ending hand #190 --",2026-02-14T08:35:42.473Z,177105814247302
"""ivan @ tihO-0MWCV"" collected 15.00 from pot",2026-02-14T08:35:42.473Z,177105814247301
"Uncalled bet of 7.50 returned to ""ivan @ tihO-0MWCV""",2026-02-14T08:35:42.473Z,177105814247300
"""derek @ 8FJWmNLuTA"" folds",2026-02-14T08:35:41.670Z,177105814167000
"""ivan @ tihO-0MWCV"" bets 7.50",2026-02-14T08:35:37.984Z,177105813798400
"Flop:  [6♠, 7♦, 4♣]",2026-02-14T08:35:34.215Z,177105813421500
"""ivan @ tihO-0MWCV"" calls 7.00",2026-02-14T08:35:33.335Z,177105813333500
"""colin @ 3a8wWh_QDc"" folds",2026-02-14T08:35:29.894Z,177105812989400
"""Aleksey @ kinSywjHRk"" folds",2026-02-14T08:35:26.720Z,177105812672000
"""derek @ 8FJWmNLuTA"" raises to 7.00",2026-02-14T08:35:25.679Z,177105812567900
"""ivan @ tihO-0MWCV"" posts a big blind of 2.00",2026-02-14T08:35:18.127Z,177105811812707
"""colin @ 3a8wWh_QDc"" posts a small blind of 1.00",2026-02-14T08:35:18.127Z,177105811812706
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (313.50) | #8 ""ivan @ tihO-0MWCV"" (300.37) | #9 ""derek @ 8FJWmNLuTA"" (157.50) | #10 ""Aleksey @ kinSywjHRk"" (554.75)",2026-02-14T08:35:18.127Z,177105811812701
"-- starting hand #190 (id: oplj02hvkon1)  No Limit Texas Hold'em (dealer: ""Aleksey @ kinSywjHRk"") --",2026-02-14T08:35:18.127Z,177105811812700
"-- ending hand #189 --",2026-02-14T08:35:15.185Z,177105811518502
"""ivan @ tihO-0MWCV"" collected 36.00 from pot",2026-02-14T08:35:15.185Z,177105811518501
"Uncalled bet of 36.00 returned to ""ivan @ tihO-0MWCV""",2026-02-14T08:35:15.185Z,177105811518500
"""Aleksey @ kinSywjHRk"" folds",2026-02-14T08:35:14.364Z,177105811436400
"""ivan @ tihO-0MWCV"" bets 36.00",2026-02-14T08:35:12.316Z,177105811231600
"""Aleksey @ kinSywjHRk"" checks",2026-02-14T08:35:03.676Z,177105810367600
"Turn: 2♠, J♥, 9♥ [7♠]",2026-02-14T08:34:59.959Z,177105809995900
"""Aleksey @ kinSywjHRk"" calls 9.00",2026-02-14T08:34:59.147Z,177105809914700
"""ivan @ tihO-0MWCV"" bets 9.00",2026-02-14T08:34:54.966Z,177105809496600
"""Aleksey @ kinSywjHRk"" checks",2026-02-14T08:34:51.313Z,177105809131300
"Flop:  [2♠, J♥, 9♥]",2026-02-14T08:34:48.505Z,177105808850500
"""colin @ 3a8wWh_QDc"" folds",2026-02-14T08:34:47.654Z,177105808765400
"""Aleksey @ kinSywjHRk"" calls 8.00",2026-02-14T08:34:33.259Z,177105807325900
"""derek @ 8FJWmNLuTA"" folds",2026-02-14T08:34:32.050Z,177105807205000
"""ivan @ tihO-0MWCV"" raises to 8.00",2026-02-14T08:34:26.299Z,177105806629900
"""colin @ 3a8wWh_QDc"" posts a big blind of 2.00",2026-02-14T08:34:21.783Z,177105806178307
"""Aleksey @ kinSywjHRk"" posts a small blind of 1.00",2026-02-14T08:34:21.783Z,177105806178306
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (315.50) | #8 ""ivan @ tihO-0MWCV"" (281.37) | #9 ""derek @ 8FJWmNLuTA"" (157.50) | #10 ""Aleksey @ kinSywjHRk"" (571.75)",2026-02-14T08:34:21.783Z,177105806178301
"-- starting hand #189 (id: lsydjzg3sofn)  No Limit Texas Hold'em (dealer: ""derek @ 8FJWmNLuTA"") --",2026-02-14T08:34:21.783Z,177105806178300
"-- ending hand #188 --",2026-02-14T08:34:18.748Z,177105805874803
"""Aleksey @ kinSywjHRk"" collected 39.00 from pot with Pair, A's (combination: 8♠, 10♦, K♦, A♦, A♥)",2026-02-14T08:34:18.748Z,177105805874802
"""Aleksey @ kinSywjHRk"" shows a A♦, 7♥.",2026-02-14T08:34:18.748Z,177105805874801
"""derek @ 8FJWmNLuTA"" shows a Q♣, K♣.",2026-02-14T08:34:18.748Z,177105805874800
"""Aleksey @ kinSywjHRk"" checks",2026-02-14T08:34:17.911Z,177105805791100
"""derek @ 8FJWmNLuTA"" checks",2026-02-14T08:34:12.923Z,177105805292300
"River: 4♣, A♥, K♦, 10♦ [8♠]",2026-02-14T08:34:10.342Z,177105805034200
"""Aleksey @ kinSywjHRk"" checks",2026-02-14T08:34:09.526Z,177105804952600
"""derek @ 8FJWmNLuTA"" checks",2026-02-14T08:34:06.534Z,177105804653400
"Turn: 4♣, A♥, K♦ [10♦]",2026-02-14T08:34:03.037Z,177105804303700
"""Aleksey @ kinSywjHRk"" calls 8.50",2026-02-14T08:34:02.174Z,177105804217400
"""derek @ 8FJWmNLuTA"" bets 8.50",2026-02-14T08:33:59.259Z,177105803925900
"Flop:  [4♣, A♥, K♦]",2026-02-14T08:33:53.913Z,177105803391300
"""ivan @ tihO-0MWCV"" folds",2026-02-14T08:33:53.045Z,177105803304500
"""Aleksey @ kinSywjHRk"" calls 10.00",2026-02-14T08:33:52.182Z,177105803218200
"""derek @ 8FJWmNLuTA"" raises to 10.00",2026-02-14T08:33:49.495Z,177105802949500
"""ivan @ tihO-0MWCV"" calls 2.00",2026-02-14T08:33:45.650Z,177105802565000
"""colin @ 3a8wWh_QDc"" folds",2026-02-14T08:33:41.860Z,177105802186000
"""Aleksey @ kinSywjHRk"" posts a big blind of 2.00",2026-02-14T08:33:39.839Z,177105801983907
"""derek @ 8FJWmNLuTA"" posts a small blind of 1.00",2026-02-14T08:33:39.839Z,177105801983906
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (315.50) | #8 ""ivan @ tihO-0MWCV"" (283.37) | #9 ""derek @ 8FJWmNLuTA"" (176.00) | #10 ""Aleksey @ kinSywjHRk"" (551.25)",2026-02-14T08:33:39.839Z,177105801983901
"-- starting hand #188 (id: to3c6r0txqta)  No Limit Texas Hold'em (dealer: ""ivan @ tihO-0MWCV"") --",2026-02-14T08:33:39.839Z,177105801983900
"-- ending hand #187 --",2026-02-14T08:33:36.920Z,177105801692002
"""ivan @ tihO-0MWCV"" collected 12.00 from pot",2026-02-14T08:33:36.920Z,177105801692001
"Uncalled bet of 6.00 returned to ""ivan @ tihO-0MWCV""",2026-02-14T08:33:36.920Z,177105801692000
"""derek @ 8FJWmNLuTA"" folds",2026-02-14T08:33:36.084Z,177105801608400
"""ivan @ tihO-0MWCV"" bets 6.00",2026-02-14T08:33:34.233Z,177105801423300
"River: 5♦, 6♣, 10♥, 6♠ [J♥]",2026-02-14T08:33:30.515Z,177105801051500
"""derek @ 8FJWmNLuTA"" checks",2026-02-14T08:33:29.708Z,177105800970800
"""ivan @ tihO-0MWCV"" checks",2026-02-14T08:33:23.619Z,177105800361900
"Turn: 5♦, 6♣, 10♥ [6♠]",2026-02-14T08:33:20.459Z,177105800045900
"""derek @ 8FJWmNLuTA"" checks",2026-02-14T08:33:19.614Z,177105799961400
"""ivan @ tihO-0MWCV"" checks",2026-02-14T08:33:16.849Z,177105799684900
"Flop:  [5♦, 6♣, 10♥]",2026-02-14T08:33:13.371Z,177105799337100
"""derek @ 8FJWmNLuTA"" calls 6.00",2026-02-14T08:33:12.522Z,177105799252200
"""ivan @ tihO-0MWCV"" raises to 6.00",2026-02-14T08:33:10.279Z,177105799027900
"""colin @ 3a8wWh_QDc"" folds",2026-02-14T08:33:06.921Z,177105798692100
"""Aleksey @ kinSywjHRk"" folds",2026-02-14T08:33:04.166Z,177105798416600
"""derek @ 8FJWmNLuTA"" posts a big blind of 2.00",2026-02-14T08:33:02.169Z,177105798216907
"""ivan @ tihO-0MWCV"" posts a small blind of 1.00",2026-02-14T08:33:02.169Z,177105798216906
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (315.50) | #8 ""ivan @ tihO-0MWCV"" (277.37) | #9 ""derek @ 8FJWmNLuTA"" (182.00) | #10 ""Aleksey @ kinSywjHRk"" (551.25)",2026-02-14T08:33:02.169Z,177105798216901
"-- starting hand #187 (id: 3tw7sds4dqbn)  No Limit Texas Hold'em (dealer: ""colin @ 3a8wWh_QDc"") --",2026-02-14T08:33:02.169Z,177105798216900
"""Aleksey @ kinSywjHRk"" shows a A♦.",2026-02-14T08:33:00.847Z,177105798084700
"-- ending hand #186 --",2026-02-14T08:32:58.439Z,177105797843902
"""colin @ 3a8wWh_QDc"" collected 102.00 from pot with Pair, A's (combination: 8♥, 10♦, Q♥, A♠, A♣)",2026-02-14T08:32:58.439Z,177105797843901
"""colin @ 3a8wWh_QDc"" shows a A♠, 10♦.",2026-02-14T08:32:58.439Z,177105797843900
"""Aleksey @ kinSywjHRk"" calls 32.00",2026-02-14T08:32:57.594Z,177105797759400
"""colin @ 3a8wWh_QDc"" raises to 32.00",2026-02-14T08:32:55.792Z,177105797579200
"""Aleksey @ kinSywjHRk"" bets 16.00",2026-02-14T08:32:48.497Z,177105796849700
"""colin @ 3a8wWh_QDc"" checks",2026-02-14T08:32:42.239Z,177105796223900
"River: 4♦, Q♥, 8♥, 6♠ [A♣]",2026-02-14T08:32:39.279Z,177105795927900
"""colin @ 3a8wWh_QDc"" calls 10.00",2026-02-14T08:32:38.460Z,177105795846000
"""Aleksey @ kinSywjHRk"" raises to 10.00",2026-02-14T08:32:33.181Z,177105795318100
"""colin @ 3a8wWh_QDc"" bets 5.00",2026-02-14T08:32:30.046Z,177105795004600
"Turn: 4♦, Q♥, 8♥ [6♠]",2026-02-14T08:32:22.427Z,177105794242700
"""Aleksey @ kinSywjHRk"" checks",2026-02-14T08:32:21.562Z,177105794156200
"""colin @ 3a8wWh_QDc"" checks",2026-02-14T08:32:19.751Z,177105793975100
"Flop:  [4♦, Q♥, 8♥]",2026-02-14T08:32:17.020Z,177105793702000
"""Aleksey @ kinSywjHRk"" calls 8.00",2026-02-14T08:32:16.151Z,177105793615100
"""ivan @ tihO-0MWCV"" folds",2026-02-14T08:32:13.700Z,177105793370000
"""colin @ 3a8wWh_QDc"" raises to 8.00",2026-02-14T08:32:12.426Z,177105793242600
"""Aleksey @ kinSywjHRk"" raises to 4.00",2026-02-14T08:32:02.714Z,177105792271400
"""derek @ 8FJWmNLuTA"" folds",2026-02-14T08:32:00.252Z,177105792025200
"""ivan @ tihO-0MWCV"" posts a big blind of 2.00",2026-02-14T08:31:58.386Z,177105791838607
"""colin @ 3a8wWh_QDc"" posts a small blind of 1.00",2026-02-14T08:31:58.386Z,177105791838606
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (263.50) | #8 ""ivan @ tihO-0MWCV"" (279.37) | #9 ""derek @ 8FJWmNLuTA"" (182.00) | #10 ""Aleksey @ kinSywjHRk"" (601.25)",2026-02-14T08:31:58.386Z,177105791838601
"-- starting hand #186 (id: kqea1e93ssey)  No Limit Texas Hold'em (dealer: ""Aleksey @ kinSywjHRk"") --",2026-02-14T08:31:58.386Z,177105791838600
"-- ending hand #185 --",2026-02-14T08:31:55.447Z,177105791544702
"""derek @ 8FJWmNLuTA"" collected 7.00 from pot",2026-02-14T08:31:55.447Z,177105791544701
"Uncalled bet of 6.00 returned to ""derek @ 8FJWmNLuTA""",2026-02-14T08:31:55.447Z,177105791544700
"""ivan @ tihO-0MWCV"" folds",2026-02-14T08:31:54.638Z,177105791463800
"""colin @ 3a8wWh_QDc"" folds",2026-02-14T08:31:53.370Z,177105791337000
"""Aleksey @ kinSywjHRk"" folds",2026-02-14T08:31:51.090Z,177105791109000
"""derek @ 8FJWmNLuTA"" raises to 8.00",2026-02-14T08:31:50.094Z,177105791009400
"""ivan @ tihO-0MWCV"" calls 2.00",2026-02-14T08:31:45.534Z,177105790553400
"""colin @ 3a8wWh_QDc"" posts a big blind of 2.00",2026-02-14T08:31:43.211Z,177105790321107
"""Aleksey @ kinSywjHRk"" posts a small blind of 1.00",2026-02-14T08:31:43.211Z,177105790321106
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (265.50) | #8 ""ivan @ tihO-0MWCV"" (281.37) | #9 ""derek @ 8FJWmNLuTA"" (177.00) | #10 ""Aleksey @ kinSywjHRk"" (602.25)",2026-02-14T08:31:43.211Z,177105790321101
"-- starting hand #185 (id: aplv68h2yal9)  No Limit Texas Hold'em (dealer: ""derek @ 8FJWmNLuTA"") --",2026-02-14T08:31:43.211Z,177105790321100
"-- ending hand #184 --",2026-02-14T08:31:40.279Z,177105790027902
"""colin @ 3a8wWh_QDc"" collected 5.00 from pot",2026-02-14T08:31:40.279Z,177105790027901
"Uncalled bet of 7.00 returned to ""colin @ 3a8wWh_QDc""",2026-02-14T08:31:40.279Z,177105790027900
"""Aleksey @ kinSywjHRk"" folds",2026-02-14T08:31:39.449Z,177105789944900
"""colin @ 3a8wWh_QDc"" bets 7.00",2026-02-14T08:31:37.593Z,177105789759300
"""Aleksey @ kinSywjHRk"" checks",2026-02-14T08:31:32.676Z,177105789267600
"Flop:  [10♠, 9♥, 2♥]",2026-02-14T08:31:31.202Z,177105789120200
"""Aleksey @ kinSywjHRk"" checks",2026-02-14T08:31:30.353Z,177105789035300
"""derek @ 8FJWmNLuTA"" folds",2026-02-14T08:31:28.823Z,177105788882300
"""ivan @ tihO-0MWCV"" folds",2026-02-14T08:31:27.010Z,177105788701000
"""colin @ 3a8wWh_QDc"" calls 2.00",2026-02-14T08:31:24.012Z,177105788401200
"""Aleksey @ kinSywjHRk"" posts a big blind of 2.00",2026-02-14T08:31:21.549Z,177105788154907
"""derek @ 8FJWmNLuTA"" posts a small blind of 1.00",2026-02-14T08:31:21.549Z,177105788154906
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (262.50) | #8 ""ivan @ tihO-0MWCV"" (281.37) | #9 ""derek @ 8FJWmNLuTA"" (178.00) | #10 ""Aleksey @ kinSywjHRk"" (604.25)",2026-02-14T08:31:21.549Z,177105788154901
"-- starting hand #184 (id: qg017kibxgsz)  No Limit Texas Hold'em (dealer: ""ivan @ tihO-0MWCV"") --",2026-02-14T08:31:21.549Z,177105788154900
"""derek @ 8FJWmNLuTA"" shows a Q♦.",2026-02-14T08:31:19.950Z,177105787995000
"-- ending hand #183 --",2026-02-14T08:31:17.796Z,177105787779602
"""colin @ 3a8wWh_QDc"" collected 94.00 from pot with Pair, Q's (combination: J♠, K♣, A♦, Q♠, Q♣)",2026-02-14T08:31:17.796Z,177105787779601
"""colin @ 3a8wWh_QDc"" shows a Q♠, K♣.",2026-02-14T08:31:17.796Z,177105787779600
"""derek @ 8FJWmNLuTA"" calls 25.00",2026-02-14T08:31:16.955Z,177105787695500
"""colin @ 3a8wWh_QDc"" bets 25.00",2026-02-14T08:31:13.281Z,177105787328100
"""derek @ 8FJWmNLuTA"" checks",2026-02-14T08:31:04.319Z,177105786431900
"River: 6♣, Q♣, 5♦, J♠ [A♦]",2026-02-14T08:31:03.745Z,177105786374500
"""derek @ 8FJWmNLuTA"" calls 12.00",2026-02-14T08:31:02.934Z,177105786293400
"""colin @ 3a8wWh_QDc"" bets 12.00",2026-02-14T08:30:59.094Z,177105785909400
"""derek @ 8FJWmNLuTA"" checks",2026-02-14T08:30:51.474Z,177105785147400
"Turn: 6♣, Q♣, 5♦ [J♠]",2026-02-14T08:30:50.616Z,177105785061600
"""derek @ 8FJWmNLuTA"" calls 7.00",2026-02-14T08:30:49.757Z,177105784975700
"""ivan @ tihO-0MWCV"" folds",2026-02-14T08:30:47.051Z,177105784705100
"""colin @ 3a8wWh_QDc"" raises to 7.00",2026-02-14T08:30:44.826Z,177105784482600
"""derek @ 8FJWmNLuTA"" bets 3.00",2026-02-14T08:30:31.819Z,177105783181900
"""ivan @ tihO-0MWCV"" checks",2026-02-14T08:30:26.049Z,177105782604900
"Flop:  [6♣, Q♣, 5♦]",2026-02-14T08:30:22.372Z,177105782237200
"""derek @ 8FJWmNLuTA"" checks",2026-02-14T08:30:21.544Z,177105782154400
"""ivan @ tihO-0MWCV"" calls 2.00",2026-02-14T08:30:18.906Z,177105781890600
"""colin @ 3a8wWh_QDc"" calls 2.00",2026-02-14T08:30:17.042Z,177105781704200
"""Aleksey @ kinSywjHRk"" folds",2026-02-14T08:30:13.467Z,177105781346700
"""derek @ 8FJWmNLuTA"" posts a big blind of 2.00",2026-02-14T08:30:11.449Z,177105781144907
"""ivan @ tihO-0MWCV"" posts a small blind of 1.00",2026-02-14T08:30:11.449Z,177105781144906
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (214.50) | #8 ""ivan @ tihO-0MWCV"" (283.37) | #9 ""derek @ 8FJWmNLuTA"" (224.00) | #10 ""Aleksey @ kinSywjHRk"" (604.25)",2026-02-14T08:30:11.449Z,177105781144901
"-- starting hand #183 (id: 0cq7sxl7arsp)  No Limit Texas Hold'em (dealer: ""colin @ 3a8wWh_QDc"") --",2026-02-14T08:30:11.449Z,177105781144900
"""colin @ 3a8wWh_QDc"" shows a A♥.",2026-02-14T08:30:09.675Z,177105780967500
"-- ending hand #182 --",2026-02-14T08:30:07.847Z,177105780784702
"""colin @ 3a8wWh_QDc"" collected 30.00 from pot",2026-02-14T08:30:07.847Z,177105780784701
"Uncalled bet of 40.00 returned to ""colin @ 3a8wWh_QDc""",2026-02-14T08:30:07.847Z,177105780784700
"""Aleksey @ kinSywjHRk"" folds",2026-02-14T08:30:07.018Z,177105780701800
"""colin @ 3a8wWh_QDc"" bets 40.00",2026-02-14T08:30:01.507Z,177105780150700
"River: 7♠, A♠, 3♣, J♦ [9♠]",2026-02-14T08:29:49.160Z,177105778916000
"""Aleksey @ kinSywjHRk"" calls 8.00",2026-02-14T08:29:48.353Z,177105778835300
"""colin @ 3a8wWh_QDc"" bets 8.00",2026-02-14T08:29:46.142Z,177105778614200
"Turn: 7♠, A♠, 3♣ [J♦]",2026-02-14T08:29:38.434Z,177105777843400
"""Aleksey @ kinSywjHRk"" checks",2026-02-14T08:29:37.630Z,177105777763000
"""colin @ 3a8wWh_QDc"" checks",2026-02-14T08:29:36.077Z,177105777607700
"Flop:  [7♠, A♠, 3♣]",2026-02-14T08:29:33.512Z,177105777351200
"""ivan @ tihO-0MWCV"" folds",2026-02-14T08:29:32.658Z,177105777265800
"""colin @ 3a8wWh_QDc"" calls 6.00",2026-02-14T08:29:31.774Z,177105777177400
"""Aleksey @ kinSywjHRk"" raises to 6.00",2026-02-14T08:29:25.232Z,177105776523200
"""derek @ 8FJWmNLuTA"" folds",2026-02-14T08:29:22.594Z,177105776259400
"""ivan @ tihO-0MWCV"" posts a big blind of 2.00",2026-02-14T08:29:15.924Z,177105775592407
"""colin @ 3a8wWh_QDc"" posts a small blind of 1.00",2026-02-14T08:29:15.924Z,177105775592406
"Player stacks: #1 ""colin @ 3a8wWh_QDc"" (198.50) | #8 ""ivan @ tihO-0MWCV"" (285.37) | #9 ""derek @ 8FJWmNLuTA"" (224.00) | #10 ""Aleksey @ kinSywjHRk"" (618.25)",2026-02-14T08:29:15.924Z,177105775592401
"-- starting hand #182 (id: y7uf7rafvfih)  No Limit Texas Hold'em (dealer: ""Aleksey @ kinSywjHRk"") --",2026-02-14T08:29:15.924Z,177105775592400
"-- ending hand #181 --",2026-02-14T08:29:13.013Z,177105775301302
"""ivan @ tihO-0MWCV"" collected 5.00 from pot",2026-02-14T08:29:13.013Z,177105775301301
"Uncalled bet of 2.50 returned to ""ivan @ tihO-0MWCV""",2026-02-14T08:29:13.013Z,177105775301300
"""colin @ 3a8wWh_QDc"" folds",2026-02-14T08:29:12.204Z,177105775220400
